gene_id,NC-1_FPKM,NC-2_FPKM,NC-3_FPKM,si-hnrnpa2b1-1_FPKM,si-hnrnpa2b1-2_FPKM,si-hnrnpa2b1-3_FPKM,NC-1_count,NC-2_count,NC-3_count,si-hnrnpa2b1-1_count,si-hnrnpa2b1-2_count,si-hnrnpa2b1-3_count
ENSRNOG00000015588,23.7267173,27.40896595,26.19305607,23.64497266,20.4280354,24.30766363,505,555,585,545,455,541
ENSRNOG00000014296,0.037605037,0,0,0,0,0.071915476,1,0,0,0,0,2
ENSRNOG00000044448,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000019924,8.179587406,6.821172565,7.616015368,8.420210393,8.773392104,8.540595013,392,311,383,437,440,428
ENSRNOG00000019926,0,0,0.167828204,0.081272156,0,0,0,0,2,1,0,0
ENSRNOG00000019921,0.094112076,0.049450241,0.044842986,0,0.314679486,0.089989471,2,1,1,0,7,2
ENSRNOG00000019920,1.081491408,1.188446154,1.545966382,1.13486249,1.550187897,1.504370086,22,23,33,25,33,32
ENSRNOG00000019922,3.629985449,4.255801,4.789769195,6.123764917,5.069666253,4.806512359,52,58,72,95,76,72
ENSRNOG00000019432,0,0,0,0.045634401,0,0,0,0,0,1,0,0
ENSRNOG00000037310,0,0,0,0,0.152038381,0,0,0,0,0,1,0
ENSRNOG00000037315,0,0,0,0,0,0.043283521,0,0,0,0,0,1
ENSRNOG00000012918,14.21639537,13.65155607,14.65389971,14.27804219,14.48194431,14.31342341,833,761,901,906,888,877
ENSRNOG00000012916,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000012911,25.0523385,26.54811275,24.56764227,28.99053949,27.30682437,29.26248495,1102,1111,1134,1381,1257,1346
ENSRNOG00000012912,0.109291443,0,0,0,0,0,1,0,0,0,0,0
ENSRNOG00000042139,0,0.046011547,0,0,0,0,0,1,0,0,0,0
ENSRNOG00000042137,8.508072054,7.110434349,8.10803543,7.759867051,8.996541124,8.569862387,244,194,244,241,270,257
ENSRNOG00000042133,0,0.158744723,0.143954553,0,0,0,0,1,1,0,0,0
ENSRNOG00000053178,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000053179,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000053174,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000053175,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000053176,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000053177,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000053170,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000053171,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000053172,78.61573825,79.46824412,78.06791407,87.22146806,84.03864129,89.30669682,809,778,843,972,905,961
ENSRNOG00000008575,0,0.043737212,0,0,0,0,0,2,0,0,0,0
ENSRNOG00000008578,59.65161257,63.48726683,61.64343135,63.63203767,63.64696258,61.72362062,2951,2988,3200,3409,3295,3193
ENSRNOG00000051998,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000051999,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000051994,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000051995,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000051996,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000051997,2.091915614,3.665135518,3.322995159,1.28823403,2.665803072,4.001225327,3,5,5,2,4,6
ENSRNOG00000051990,0,0,0,0.462450017,0,0,0,0,0,1,0,0
ENSRNOG00000051991,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000051992,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000051993,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000048969,14.72428944,16.1846944,17.24004126,15.48876642,15.27313663,17.91618756,503,526,618,573,546,640
ENSRNOG00000021507,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000061089,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000016046,0.010117851,0,0,0.009338439,0,0,1,0,0,1,0,0
ENSRNOG00000048747,14.12366351,13.9564713,14.79149837,13.58538996,13.49634372,14.42112006,384,361,422,400,384,410
ENSRNOG00000016041,0.30834367,0.222827529,0.367321058,0.088974147,0.147337802,0.27645075,16,11,20,5,8,15
ENSRNOG00000048744,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000050489,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000050485,119.2345304,95.99332857,122.6900992,92.65503004,96.59120686,102.3335007,1931,1479,2085,1625,1637,1733
ENSRNOG00000050484,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000050486,0,0,0,0,0.055797337,0,0,0,0,0,1,0
ENSRNOG00000050481,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000050483,3.966034244,2.017142929,4.328212424,2.00835007,3.117528644,3.609280987,62,30,71,34,51,59
ENSRNOG00000050482,3.980282225,4.306102196,3.682221652,3.89038926,4.181627116,3.850927097,171,176,166,181,188,173
ENSRNOG00000027908,0,0,0.275341597,0,0.055208088,0,0,0,5,0,1,0
ENSRNOG00000027900,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000027901,4.931514073,4.398213653,4.604669894,5.427774932,5.640670419,5.454420139,198,168,194,236,237,229
ENSRNOG00000027906,51.84269775,57.13339405,54.48159226,54.14618414,55.15631096,54.10009929,6501,6816,7169,7353,7238,7094
ENSRNOG00000027907,2.695646454,2.495152705,2.683919469,3.269407806,3.114175894,2.039212791,67,59,70,88,81,53
ENSRNOG00000053286,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000056671,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000009434,0.741453996,1.071628181,0.971565785,0.898617795,0.730658595,1.130075372,32,44,44,42,33,51
ENSRNOG00000056673,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000056674,0.17269109,0,0,0,0.082477131,0,2,0,0,0,1,0
ENSRNOG00000053283,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000056676,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000056677,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000056678,7.164135651,8.168774764,6.980838996,6.306433901,6.964377347,7.17118832,578,627,591,551,588,605
ENSRNOG00000056679,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000009438,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000053289,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000059855,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000059854,0.519333789,0.545757406,0.494909447,0,0.496066834,0.496338767,1,1,1,0,1,1
ENSRNOG00000059857,32.22877338,38.80214242,32.73566587,33.3529515,32.23367585,32.34275953,729,835,777,817,763,765
ENSRNOG00000059856,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000059851,0.231557846,0.584130973,0.750243647,0.256598663,0.132780441,0.354289755,5,12,17,6,3,8
ENSRNOG00000059850,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000059853,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000059852,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000059858,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000050737,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000057100,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000057103,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000057102,76.39827407,78.2047067,76.33559036,81.5114622,78.45266556,80.63052435,2104,2049,2206,2431,2261,2322
ENSRNOG00000057105,0.72600744,0,0.691863207,0,0.693481186,0.693861337,1,0,1,0,1,1
ENSRNOG00000057104,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000057107,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000004601,0,0,0,0.087834138,0,0,0,0,0,2,0,0
ENSRNOG00000057109,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000057108,2.757153883,1.159205652,0.525601506,0.509053507,0.526830669,0,5,2,1,1,1,0
ENSRNOG00000004608,6.813520525,5.442936884,5.324327928,5.914222747,8.464142943,6.255175561,50,38,41,47,65,48
ENSRNOG00000050738,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000009388,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000009389,48.25854105,49.04905101,46.28598881,46.16112316,47.36045664,45.57355517,2481,2399,2497,2570,2548,2450
ENSRNOG00000009381,67.02263283,73.11490217,66.92725087,59.87052852,58.22344919,60.71182741,6897,7158,7227,6672,6270,6533
ENSRNOG00000009382,0.71851058,1.014200522,0.821674393,1.004702959,1.039715488,1.040498763,35,47,42,53,53,53
ENSRNOG00000009383,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000009385,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000020670,0.994309263,0.847398163,0.435351055,0.694829542,0.693346302,0.488291605,37,30,17,28,27,19
ENSRNOG00000020673,24.11741332,23.03889742,25.37512454,25.97834619,27.75139334,25.71528244,1009,917,1114,1177,1215,1125
ENSRNOG00000020675,17.50600711,18.6797408,18.72801534,21.26421693,16.77455602,17.13319651,726,737,815,955,728,743
ENSRNOG00000020674,543.0631475,528.8853322,507.7016534,549.2173174,574.7784115,540.4882886,3634,3367,3565,3980,4025,3782
ENSRNOG00000020676,1.241236368,1.204329094,0.545970605,0.617185838,1.277393359,0.639182085,13,12,6,7,14,7
ENSRNOG00000020679,102.4070377,112.3666405,94.23192794,117.0555282,116.1958246,120.8140977,3805,3972,3674,4710,4518,4694
ENSRNOG00000020678,26.43420639,21.78164896,26.01406558,20.72982736,24.49846039,23.94549418,398,312,411,338,386,377
ENSRNOG00000032224,0,0.188810012,0.171218672,0.497645893,0.686646246,0,0,1,1,3,4,0
ENSRNOG00000032226,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000057657,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000058100,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000058101,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000058102,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000058103,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000058104,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000058105,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000058106,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000058107,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000058108,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000058109,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000053822,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000053823,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000053820,0,0.120014068,0.108810756,0,0.10910853,0.065509628,0,5,5,0,5,3
ENSRNOG00000053821,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000053826,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000053827,1.659665048,1.246146076,1.807619413,1.094678594,1.359447419,2.494171852,7,5,8,5,6,11
ENSRNOG00000053824,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000053825,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000053828,15.7177494,14.00326007,15.3048322,16.18432266,16.21092437,17.20506497,643,545,657,717,694,736
ENSRNOG00000053829,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000051464,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000051465,0,0,0,0,0.27967554,0.559934488,0,0,0,0,1,2
ENSRNOG00000051466,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000051460,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000051461,4.964976939,3.957376142,4.888475737,4.845468169,4.991797154,5.31062341,211,160,218,223,222,236
ENSRNOG00000051462,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000051463,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000051468,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000051469,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000059271,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000059270,36.17782295,29.29110665,30.5165577,25.73239494,30.59997827,28.51925023,148,114,131,114,131,122
ENSRNOG00000059273,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000059272,0,0,0.584505123,0,0,0,0,0,1,0,0,0
ENSRNOG00000059275,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000059274,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000059277,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000059276,3.165516851,2.076930783,3.170389523,3.034775228,2.909302343,3.181456034,157,98,165,163,151,165
ENSRNOG00000059279,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000032596,4.663523726,4.839864323,5.063030412,4.633398529,4.117930658,5.532338063,79,78,90,85,73,98
ENSRNOG00000032590,7.386078106,7.841726671,7.128861996,6.820397959,6.999960265,6.934258652,1094,1105,1108,1094,1085,1074
ENSRNOG00000023375,53.36417677,41.61874444,49.11265589,48.74957626,49.57443284,52.01626293,934,693,902,924,908,952
ENSRNOG00000023376,33.9654925,35.0209158,30.74560616,29.41565937,31.0949565,32.03907246,1835,1800,1743,1721,1758,1810
ENSRNOG00000023373,31.07899669,32.03986346,29.90230384,29.85456329,30.595686,30.14286613,2185,2143,2206,2273,2251,2216
ENSRNOG00000023372,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000033173,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000033176,7.909103845,9.797058227,8.74315713,9.662912686,8.557765445,8.354834778,325,383,377,430,368,359
ENSRNOG00000033177,20.08866734,15.92331502,21.02698752,15.81309191,22.02849855,19.21103953,61,46,67,52,70,61
ENSRNOG00000048944,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000048946,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000048941,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000048940,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000048942,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000048949,12.88419257,12.3171113,13.5793746,9.507420696,10.11045994,9.682947743,453,412,501,362,372,356
ENSRNOG00000048948,0,0,0.063130907,0,0,0.063313232,0,0,1,0,0,1
ENSRNOG00000023591,12.50587443,11.29613147,11.70449595,11.42994837,11.70592069,12.08186442,391,336,384,387,383,395
ENSRNOG00000023593,9.182685945,10.63104197,10.33068319,9.236192003,10.71490433,10.25993421,493,543,582,537,602,576
ENSRNOG00000061311,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000061310,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000061313,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000061312,48.11442389,46.61731032,45.85208814,58.0140124,46.39088513,45.10206481,1112,1025,1112,1452,1122,1090
ENSRNOG00000061315,0.089428077,0,0.142055954,0.110115539,0.199411309,0.114052037,3,0,5,4,7,4
ENSRNOG00000061314,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000061317,0,0,0.053811583,0,0,0,0,0,1,0,0,0
ENSRNOG00000061316,1.375116214,1.273922737,1.365983781,1.474258368,1.503348346,1.627086544,118,104,123,137,135,146
ENSRNOG00000061319,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000061318,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000012771,24.75256217,23.97445647,23.12550682,23.30560571,22.06080037,19.5876379,713,657,699,727,665,590
ENSRNOG00000022428,0.039072586,0.054765621,0.086898131,0.03608639,0.087126054,0.17439687,3,4,7,3,7,14
ENSRNOG00000022429,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000025430,30.5329738,31.04959944,32.60032933,33.33192608,33.03753987,34.07607693,922,892,1033,1090,1044,1076
ENSRNOG00000025433,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000022426,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000060795,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000050748,15.73404432,14.03190613,16.57682819,15.25645323,15.17762434,16.1868481,739,627,817,776,746,795
ENSRNOG00000052694,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000021999,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000047749,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000021992,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000024743,8.206101968,8.367495335,8.931850264,8.257910596,11.08777565,9.256624727,401,389,458,437,567,473
ENSRNOG00000021996,0.077106808,0.020262538,0.146960928,0.08899826,0.073688865,0.055301488,4,1,8,5,4,3
ENSRNOG00000024746,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000036603,9.56892817,9.625118744,11.02130047,6.817219346,7.115292831,7.120719892,302,289,365,233,235,235
ENSRNOG00000009114,3.743846759,3.386145319,3.941185528,3.175709719,3.286377398,4.579427535,86,74,95,79,79,110
ENSRNOG00000052699,0,0,0,0,0,0.404752447,0,0,0,0,0,1
ENSRNOG00000025295,5.927775707,5.655013442,6.916822788,5.943465837,5.720558099,6.66035542,303,275,371,329,306,356
ENSRNOG00000025296,20.58686442,18.26595927,19.72313644,19.27958802,20.43917962,19.42589823,1129,953,1135,1145,1173,1114
ENSRNOG00000025297,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000025290,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000025293,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000001178,16.49008203,16.2014673,17.5164142,17.31240722,15.38129455,16.27188071,628,587,700,714,613,648
ENSRNOG00000001177,14.73388301,11.93266,12.65998925,13.45673976,13.46397607,15.24508482,366,282,330,362,350,396
ENSRNOG00000001174,0.062907806,0,0,0.029030903,0.03004472,0,2,0,0,1,1,0
ENSRNOG00000001173,3.871207831,2.589439511,3.353778994,2.234196429,2.85852404,3.197256806,88,56,80,55,68,76
ENSRNOG00000001172,79.37423361,78.65401732,80.61870796,79.46317782,81.30328849,81.16603078,4575,4313,4876,4960,4904,4892
ENSRNOG00000001171,11.68063512,10.3114195,10.87051981,11.08095384,10.11542587,13.09022553,256,215,250,263,232,300
ENSRNOG00000001170,168.3096951,160.7070354,158.1731195,165.4694606,161.5770392,171.860462,1299,1180,1281,1383,1305,1387
ENSRNOG00000057096,8.702208102,8.016545031,7.54757832,12.05356887,9.483623145,8.929811284,178,156,162,267,203,191
ENSRNOG00000030524,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000030520,75.3627391,78.00292757,73.651286,89.41483575,69.38227247,75.44090472,1176,1158,1206,1511,1133,1231
ENSRNOG00000030521,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000030522,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000045677,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000005218,34.45404003,36.63251211,36.54825708,38.8824418,36.8783847,35.67306474,2431,2459,2706,2971,2723,2632
ENSRNOG00000041010,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000005214,0,0,0.026547609,0,0.053219386,0.106549789,0,0,1,0,2,4
ENSRNOG00000005215,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000028473,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000028470,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000014862,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000049229,73.54853912,66.89911064,59.73219047,61.00139969,64.04998252,65.2537134,609,527,519,547,555,565
ENSRNOG00000049227,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000049225,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000049223,11.49028549,12.70024813,12.51161463,10.71967172,11.64025502,13.0273665,582,612,665,588,617,690
ENSRNOG00000049221,4.611501676,5.160510431,5.373753639,4.39591926,4.713947884,5.445037036,588,626,719,607,629,726
ENSRNOG00000049220,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000015473,16.60685423,15.41346587,16.23105504,13.17631865,16.85564072,14.54579179,547,483,561,470,581,501
ENSRNOG00000036200,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000047957,3.266099363,3.61141491,3.435901097,3.877669723,3.445304052,3.52904938,77,81,85,99,85,87
ENSRNOG00000047956,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000032967,0.139552252,0,0,0.042948268,0,0,3,0,0,1,0,0
ENSRNOG00000032964,0.244497351,0,0,0,0.233543492,0,1,0,0,0,1,0
ENSRNOG00000015479,25.57953586,18.42273513,22.34538031,22.16244154,21.27481947,25.51899012,324,222,297,304,282,338
ENSRNOG00000019240,15.30267267,12.81709599,15.25728535,14.06191229,14.74752565,15.98715538,822,655,860,818,829,898
ENSRNOG00000049489,2.593052015,3.788144311,3.43445525,3.003216622,2.939855228,3.005150997,118,164,164,148,140,143
ENSRNOG00000015478,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000049483,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000049482,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000049480,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000049485,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000049484,2.582402254,2.190039257,2.824523619,1.436178117,1.73861351,2.076691491,88,71,101,53,62,74
ENSRNOG00000055756,63.25585074,60.88653308,57.45934295,61.09113993,62.48380115,58.90635206,1068,978,1018,1117,1104,1040
ENSRNOG00000055757,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000055754,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000055755,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000055752,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000055753,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000055750,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000055751,0,0.070904471,0.128564681,0.342597973,0,0.129031845,0,2,4,11,0,4
ENSRNOG00000047298,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000055758,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000055759,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000048578,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000048579,0.084499678,0,0.080525646,0.077990383,0,0,1,0,1,1,0,0
ENSRNOG00000048574,0,0.140807466,0,0,0.255974223,0.128057271,0,1,0,0,2,1
ENSRNOG00000048575,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000048576,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000048577,2.096451544,1.652727275,1.916575435,1.800825777,1.875216725,1.317154616,172,129,165,160,161,113
ENSRNOG00000048570,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000048571,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000048573,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000047294,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000011500,0,0,0.080467083,0,0.080708649,0,0,0,3,0,3,0
ENSRNOG00000047295,1.347470573,1.086946798,1.373676073,1.273196696,1.07800557,1.82801081,43,33,46,44,36,61
ENSRNOG00000018500,1.796427731,2.101473576,1.491078604,2.006669656,1.799707787,1.773379645,62,69,54,75,65,64
ENSRNOG00000018501,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000018502,6.538226123,6.800501564,7.861911434,6.98577979,5.757162664,5.892471898,191,189,241,221,176,180
ENSRNOG00000018503,0.693319397,0.291496158,0.2643376,0.89630302,0.264955775,0.530464252,5,2,2,7,2,4
ENSRNOG00000018505,0,0,0,0,0.622478149,0,0,0,0,0,5,0
ENSRNOG00000018506,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000018507,35.11025892,38.43083276,36.44588702,35.88372339,37.20748199,35.86875766,3193,3325,3478,3534,3541,3411
ENSRNOG00000018508,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000018509,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000043069,9.484418839,8.277242895,10.28228452,9.15978829,7.857500687,10.73430272,218,181,248,228,189,258
ENSRNOG00000043068,14.79836328,10.25206804,12.98076413,14.59672935,12.85555987,14.71475928,176,116,162,188,160,183
ENSRNOG00000048686,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000048684,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000048685,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000048682,85.08010077,93.47227884,87.66966028,94.81496534,88.09493958,92.7316378,2190,2289,2368,2643,2373,2496
ENSRNOG00000048688,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000048689,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000008338,25.85213138,29.29408588,26.53363676,28.25938216,28.12795457,27.38788918,974,1050,1049,1153,1109,1079
ENSRNOG00000008336,1.594371126,1.882135409,1.355772719,1.47226443,2.297036035,1.079036145,65,73,58,65,98,46
ENSRNOG00000008337,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000007106,16.03425804,16.28913693,17.7280357,15.67952413,15.32208579,14.84042646,1492,1442,1731,1580,1492,1444
ENSRNOG00000008332,20.97994014,19.77826142,21.86944437,22.157114,22.03089541,19.70721282,1183,1061,1294,1353,1300,1162
ENSRNOG00000007102,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000008331,41.38387437,41.49725991,37.284559,32.71331188,39.20671648,36.70055783,2216,2114,2095,1897,2197,2055
ENSRNOG00000010516,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000002882,7.135991002,8.419954344,7.139963268,6.808776687,6.695249595,7.216541049,661,742,694,683,649,699
ENSRNOG00000002883,3.681990004,2.511545987,2.650315097,2.785117773,2.50785915,2.921784734,94,61,71,77,67,78
ENSRNOG00000002881,81.68341251,90.35498702,82.86067262,65.9836966,77.23798302,72.13393217,4297,4522,4574,3759,4252,3968
ENSRNOG00000002886,182.2706545,185.9637658,185.6321083,170.3427109,178.6650497,176.9108694,19551,18977,20894,19787,20055,19843
ENSRNOG00000002884,7.220481014,5.900052663,6.248788955,6.19627225,7.363021744,6.026637778,283,220,257,263,302,247
ENSRNOG00000002889,0.142976946,0.11271673,0,0.099029032,0,0.13674782,4,3,0,3,0,4
ENSRNOG00000044193,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000019671,5.932167683,5.336728446,5.391695271,5.312136609,5.547643068,6.137336736,562,481,536,545,550,608
ENSRNOG00000019670,10.51823458,9.023922891,11.4301384,11.42103468,13.11008383,12.60319799,506,413,577,595,660,634
ENSRNOG00000019675,2.225338054,2.177731007,2.047538132,1.346289619,2.273138699,1.467644325,29,27,28,19,31,20
ENSRNOG00000019674,2.744942403,2.363170388,3.163949986,2.293317328,2.847844494,2.875013291,105,86,127,95,114,115
ENSRNOG00000019677,1.027885057,1.043813974,1.128981606,0.884814016,0.699217945,0.799706501,59,57,68,55,42,48
ENSRNOG00000052190,3.520511781,3.510716102,3.87120502,3.751046196,5.520712513,3.366769248,39,37,45,45,64,39
ENSRNOG00000052193,0,0,0,0,0,0,0,0,0,0,0,0
